66	19691.658	1056.801	1257.68	103.665
67	20546.78	1084.489	1299.489	125.954
68	21364.837	1100.467	1286.76	104.227
69	22357.928	1150.756	1301.29	109.572
70	27380.677	1424.064	1658.99	128.404
71	27200.032	1371.923	1567.655	132.53
72	25288.861	1248.544	1373.253	114.977
73	27384.523	1354.334	1457.483	141.712
74	31672.299	1595.896	1712.3	136.144
75	29701.105	1423.187	1552.245	129.448
76	29006.63	1360.904	1380.069	110.326
77	39716.684	1886.561	2154.837	157.714
78	31356.434	1439.442	1466.74	108.818
79	32491.506	1483.488	1467.797	131.214
80	33273.477	1516.158	1495.775	113.838
81	40895.941	1955.906	1975.731	151.906
82	36072.104	1599.097	1526.362	144.121
83	37624.089	1627.636	1576.368	115.204
84	38019.49	1629.905	1563.001	128.368
85	46915.838	2034.674	2111.706	143.471
86	47702.453	2048.575	1913.48	145.965
87	42932.546	1765.803	1615.976	127.363
88	43481.573	1787.249	1570.219	116.341
89	44772.611	1797.78	1598.971	120.341
90	46135.204	1871.926	1640.012	123.124
91	47702.548	1905.178	1649.895	130.137
92	50168.244	1954.445	1701.898	140.678
93	50825.859	1978.334	1688.781	121.598
94	52172.594	2015.419	1691.63	124.854
95	58790.717	2311.017	1947.855	141.406
96	62440.029	2428.252	2052.304	156.108
97	57593.064	2137.29	1751.64	123.725
98	59039.901	2199.163	1736.965	127.442
99	61834.046	2286.245	1813.827	170.538
100	62515.152	2273.447	1832.484	131.719
101	65031.885	2376.541	1876.029	132.97
102	66324.501	2369.954	1824.611	123.927
103	72881.511	2633.975	2110.55	136.091
104	73788.823	2642.494	1994.03	159.604
105	71569.037	2507.728	1853.593	129.223
106	74640.657	2602.937	1939.08	125.527
107	75990.244	2655.209	1906.145	141.909
108	78503.83	2706.605	1958.071	144.159
109	82929.955	2796.647	2059.415	138.034
110	84884.489	2857.248	2054.011	140.502
111	84488.141	2858.869	2009.02	155.738
112	87599.007	2839.618	2088.647	148.751
113	89699.151	2935.881	2075.298	151.882
114	90508.996	2904.43	1953.723	117.716
115	93541.359	3004.427	1999.671	131.436
116	100970.267	3392.923	2370.816	211.055
117	106479.084	3476.586	2369.342	162.965
118	106180.921	3378.35	2195.751	149.415
119	102192.874	3201.169	2069.682	141.668
120	104627.163	3262.301	2143.262	144.594
121	107164.741	3278.304	2059.24	140.645
122	121408.976	4610.747	2562.487	180.935
123	112598.452	3449.863	2168.288	138.542
124	118595.356	3595.395	2324.269	176.985
125	117664.29	3508.456	2138.694	126.22
126	122561.83	3716.644	2252.796	159.773
127	123336.233	3584.503	2182.856	155.3
128	127332.606	3744.204	2271.567	146.767
129	130746.567	3820.468	2292.541	152.004
130	132702.103	3850.306	2247.277	141.296
131	143558.485	4156.1	2531.041	185.282
132	153654.323	4568.985	2906.493	214.482
133	146109.709	4305.985	2513.103	172.188
134	145417.002	4120.326	2344.59	161.144
135	170576.182	5593.051	3683.692	382.096
136	180339.859	5491.59	3498.178	274.952
137	204740.01	5142.627	3171.762	231.431
138	203108.006	5818.616	3685.848	370.102
139	160680.33	4357.914	2477.169	163.323
140	164428.823	4448.264	2453.378	178.03
141	167763.807	4534.078	2440.966	159.495
142	170935.218	4533.392	2520.535	150.354
143	175753.325	4705.669	2568.596	142.124
144	226376.408	6230.683	4124.661	318.411
145	184556.23	4904.278	2685.475	169.581
146	186829.252	4828.353	2574.476	141.309
147	190100.907	4987.64	2603.15	176.849
148	194257.568	4988.438	2630.257	159.864
149	197751.275	5070.042	2589.791	159.735
150	201748.787	5131.812	2693.865	150.437
151	205772.664	5212.139	2741.581	164.978
152	209873.421	5296.779	2703.459	163.19
153	215142.329	5456.395	2802.003	185.102
154	221217.374	5566.468	2955.738	176.975
155	222974.144	5562.216	2758.634	159.961
156	226907.557	5646.257	2885.464	162.326
157	258899.119	6301.089	3307.129	197.958
158	235704.428	5759.316	2852.498	163.252
159	240009.144	5753.844	2867.387	163.803
160	246244.496	5876.385	2914.007	170.373
161	250687.414	5946.688	2928.34	159.62
162	257431.951	6108.261	3145.167	177.87
163	262229.913	6194.457	2932.599	186.829
164	264804.091	6260.719	2995.065	177.336
165	273393.917	6476.542	3336.437	190.248
166	273886.32	6290.131	2947.28	161.69
167	279446.503	6482.804	2997.559	178.976
168	290087.056	6715.496	3288.757	225.552
169	289590.133	6568.254	3078.326	199.169
170	294761.465	6682.18	3122.826	185.145
171	299627.797	6751.889	3046.575	157.015
172	306016.307	6839.948	3151.394	177.787
173	310382.504	6843.7	3155.11	181.117
174	317290.869	6968.501	3160.046	172.56
175	322198.841	7129.382	3170.884	173.484
176	330827.902	7222.735	3298.796	181.222
177	334873.168	7213.845	3267.147	164.216
178	340757.411	7353.787	3317.195	173.627
179	361647.665	7774.631	3573.672	202.415
180	365053.232	8076.892	3649.336	228.033
181	395647.768	8752.079	4356.163	313.253
182	380885.274	8217.248	4063.99	309.929
183	385446.905	8353.978	3791.166	268.214
184	389592.494	8465.163	3867.072	240.234
185	394731.177	8254.813	3759.728	239.153
186	402071.765	8389.734	3779.434	242.774
187	402322.61	8391.893	3751.684	230.721
188	400849.443	8112.979	3524.926	176.204
189	407659.758	8260.417	3509.102	165.008
190	414865.611	8283.865	3474.489	193.373
191	421039.925	8411.814	3536.967	215.732
192	430880.275	8653.416	3616.362	227.502
193	436198.039	8669.309	3681.426	216.688
194	447190.754	8947.464	3883.913	230.604
195	453706.992	8938.512	3825.416	222.83
196	456158.838	8794.169	3633.679	182.473
197	464203.152	8885.59	3736.413	198.228
198	471278.557	9073.154	3764.121	186.414
199	478702.733	9183.577	3659.055	196.764
200	486674.742	9165.688	3744.098	187.58
201	493635.929	9350.454	3753.95	200.473
202	502708.146	9334.124	3829.166	204.327
203	508585.356	9441.481	3773.873	198.966
204	516450.302	9488.283	3749.459	202.271
205	523873.493	9648.773	3832.748	203.976
206	531708.131	9794.182	3848.803	201.283
207	540448.228	9843.792	3937.163	187.568
208	547539.951	9888.323	3897.5	191.288
209	555763.379	10001.676	3940.924	199.078
210	564472.034	10135.584	3987.791	191.451
211	576081.502	10346.197	4090.043	215.017
212	583141.346	10383.172	4200.35	219.494
213	608365.02	10838.552	4388.158	258.679
214	601744.463	10581.748	4322.432	252.632
215	606418.798	10611.771	4047.707	218.16
216	615018.14	10620.986	4060.052	203.976
217	624416.601	10826.036	4204.45	221.393
218	638959.515	10953.262	4423.09	235.931
219	643663.215	11084.02	4355.993	228.006
220	651269.201	11057.33	4252.936	220.133
221	660838.742	11100.334	4298.339	249.061
222	671933.868	11232.596	4386.972	230.159
223	679045.877	11343.488	4305.66	204.288
224	687147.836	11359.223	4353.341	222.845
225	698372.656	11663.698	4415.239	220.916
226	708785.266	11591.738	4390.587	222.128
227	725848.346	12028.921	4672.727	276.578
228	761629.08	12580.159	5057.062	331.915
229	771355.416	12699.102	5315.672	395.258
230	807211.276	13747.23	5888.633	447.245
231	918946.051	15215.474	7095.879	623.698
232	843268.891	14071.558	6433.89	609.262
233	825491.429	13675.083	5990.376	432.887
234	818264.202	13509.428	5482.428	392.618
235	871767.484	13997.935	6331.365	495.984
236	823319.139	13029.356	4955.147	296.42
237	857727.554	13821.66	5659.566	459.207
238	873120.116	14082.674	5797.289	461.888
239	890087.372	14436.769	5873.61	491.165
240	984147.115	14956.427	6663.083	556.212
241	2856835.408	23289.898	12294.448	1011.998
242	1010038.886	16971.018	7086.047	616.572
243	944145.096	14639.823	7128.513	399.26
244	911753.153	13936.214	5196.904	326.482
245	938030.63	14243.415	5404.609	397.544
246	962326.322	14597.748	5744.942	412.357
247	1117541.463	17511.935	7736.265	731.333
248	1408027.997	22635.719	9605.12	811.976
249	2354515.726	25586.567	12273.024	1092.36
250	2744995.831	34397.072	12985.043	1218.699
251	2018039.482	28672.433	11844.245	1181.282
252	1521896.832	23351.082	15411.106	2307.51
253	1449710.122	22126.38	10134.012	976.938
254	1584059.257	20991.06	10778.907	893.149
255	1554152.919	19531.344	7772.726	586.521
256	1557792.273	25485.111	11254.227	674.817
257	1628315.706	24270.516	12946.639	1096.347
258	1441370.085	22962.186	9858.675	914.918
259	1714283.44	32187.319	20592.882	1167.432
260	1292990.523	18889.914	10674.774	798.59
261	1326638.894	18448.533	8078.961	761.007
262	1258965.133	29255.206	7927.172	400.061
263	1698492.224	24743.527	13269.943	1096.884
264	1761806.91	38607.957	18047.912	802.249
265	1372489.023	17739.339	6964.807	428.819
266	1869848.759	30775.709	11038.451	926.445
267	2323397.913	28073.778	15739.535	1263.316
268	1866098.803	27599.815	11915.276	1054.244
269	1778418.381	26658.378	13671.922	1024.297
270	1728734.454	28494.033	12670.535	897.153
271	2317726.096	43092.648	22664.651	4859.874
272	2452339.176	37629.992	20600.52	1594.262
273	2465613.731	33796.548	17468.876	1666.274
274	2222085.967	29853.12	15262.757	1410.281
275	2101658.383	32277.66	13710.746	1448.155
276	2423844.119	44017	21014.132	1437.452
277	2126503.501	32079.423	13892.878	1674.902
278	2392897.316	29324.119	16464.821	1485.356
279	2104198.745	30925.799	13014.386	1262.783
280	2124051.078	29935.042	14728.49	1279.542
281	2192952.644	29875.046	12657.947	1289.619
282	2408824.471	32981.884	23975.318	1675.199
283	2236986.302	30290.237	16312.352	1615.583
284	2340287.323	30209.235	16604.283	1813.954
285	2342186.471	30959.171	14281.707	1545.192
286	2257081.617	32922.769	13664.053	1687.944
287	2237204.518	29433.834	13536.102	1572.537
288	2225028.328	30717.913	13513.834	1720.046
289	2262790.378	31131.254	13579.502	1323.467
290	2309342.807	30864.758	13216.143	2027.453
291	2451357.299	33178.621	17506.643	1678.118
292	2375836.671	30009.259	13594.676	1600.809
293	2503789.964	36530.069	16780.259	1432.937
294	2460422.048	32463.628	16850.056	1830.82
295	2543511.825	30718.893	13626.818	1575.566
296	2616527.43	35330.519	19137.63	1520.263
297	2261248.208	35455.71	13312.419	1409.839
298	2056480.768	26183.488	11800.024	1295.761
299	4098122.604	43516.978	13182.222	1575.005
300	1752042.576	22291.942	7514.433	590.359
301	1748062.312	21414.969	7369.743	556.468
302	1775751.016	21285.24	7239.56	596.268
303	1775619.646	22116.104	7018.239	553.301
304	1794221.274	21500.312	6999.704	548.545
305	1829439.288	21864.877	7236.37	620.021
306	2121287.39	25518.787	10891.162	860.464
307	2910713.712	42314.167	19346.473	1155.352
308	3292551.625	42918.988	16058.958	3578.989
309	2236059.219	27940.01	11760.328	1525.938
310	2033690.694	24069.711	8746.924	914.998
311	2147692.332	25397.54	9902.189	1015.015
312	2079424.789	23837.579	8823.075	915.595
313	4364009.868	74072.906	20096.438	1998.024
314	3158211.75	41985.229	15894.499	2004.044
315	3279309.966	42222.474	12922.056	1201.582
316	3130090.692	37330.303	16480.722	1603.938
317	2387654.691	25976.254	11200.903	1084.372
318	2621624.108	28942.331	11343.531	1216.032
319	2797596.621	34589.407	12845.39	1285.187
320	3117891.745	34981.19	19289.509	1136.749
321	3695632.944	36203.953	13173.834	1367.916
322	2843943.015	32489.634	12306.713	1363.338
323	2616861.339	30742.197	11792.686	1403.991
324	2567964.311	30235.984	11357.277	1256.72
325	2489263.085	28235.728	10158.648	1780.996
326	2690583.812	30442.076	10166.4	1059.072
327	5451270.916	78911.977	22310.106	9388.294
328	9113859.242	52357.648	31097.819	4165.75
329	6617399.516	61357.649	16959.608	1446.781
330	5924898.538	108836.544	15536.845	1777.714
331	6978231.091	56491.889	22277.286	2298.078
332	3451356.86	39331.541	16795.652	1689.753
333	3334482.082	67803.229	13826.951	1229.617
334	3308864.044	37561.64	26859.036	1463.698
335	2798568.507	30591.273	10701.329	1239.865
336	3659380.447	35902.054	13102.757	1182.336
337	4784470.732	47463.622	37359.083	1415.925
338	2755785.791	34262.34	10699.379	1234.315
339	2881645.672	32490.697	12133.029	1158.895
340	2952883.457	33814.027	12451.085	1248.198
341	4477259.576	39203.351	14396.193	1385.943
342	5005456.081	62970.534	35682.028	2038.05
343	6250583.679	68086.186	22523.692	1904.107
344	6132829.649	52062.676	22274.871	2037.173
345	5461472.286	62513.891	27645.987	4439.843
346	4658339.254	48627.267	18531.002	2914.272
347	5375438.255	67459.659	20231.833	2493.335
348	3959892.055	43635.988	16749.139	2191.401
349	3790972.381	41809.315	16667.216	1829.521
350	4240383.672	43573.577	18101.436	2137.072
351	4011185.741	52335.025	15627.535	2239.554
352	3892359.247	43985.855	15995.874	1855.604
353	3898406.63	50710.751	17067.333	1715.774
354	3808842.512	39285.932	15626.479	2103.961
355	3997027.415	42094.394	14920.931	1477.675
356	3980628.516	39411.238	17551.841	1985.629
357	3919864.538	46320.487	14788.404	1796.639
358	4107052.109	40833.697	16997.249	1912.564
359	4188346.432	45768.508	17943.126	2037.356
360	4031463.676	39997.307	15200.065	1726.154
361	4376458.162	47517.521	17710.509	10459.75
362	4476367.243	45380.24	18147.37	2094.091
363	5469625.279	59281.843	18223.876	2590.277
364	4689874.406	48101.752	20824.167	1830.651
365	4709176.178	49932.519	17401.092	2124.42
366	4489204.294	44399.055	16105.809	1771.58
367	4821577.796	49464.936	17132.309	2231.755
368	4725940.919	45596.481	16567.345	2127.278
369	4931628.249	47974.246	17615.863	2194.984
370	4803046.238	48858.539	17124.773	1836.083
371	4653273.914	47288.034	15878.456	1973.174
372	4601499.41	45288.893	16366.273	2179.525
373	4467827.364	44654.239	15607.86	1950.706
374	4711900.834	50304.237	15220.105	1693.332
375	4616532.426	45412.103	16379.003	2058.357
376	4583667.046	44340.747	15401.289	2103.626
377	4604594.754	44406.42	15427.507	1838.11
378	4595877.758	43612.172	14453.516	1799.214
379	4542778.15	43187.301	14110.722	1788.992
380	4541332.597	45479.708	13639.031	1581.826
381	4592608.23	42897.798	14705.178	1819.589
382	4576902.447	45195.472	17402.779	1587.811
383	4637240.421	44674.373	14597.011	1834.659
384	4690577.746	43587.421	14509.547	1661.247
385	4787856.076	46388.006	14902.082	1889.235
386	4825354.067	55178.228	16078.897	1900.013
387	4868036.358	46970.589	15785.093	2940.994
388	5976564.518	64542.86	23155.073	2412.973
389	5907491.192	55945.437	19202.314	1847.171
390	5405550.636	50725.83	19184.448	1856.328
391	6180374.011	52616.315	19790.874	2353.474
392	6210144.223	54545.471	20060.445	2857.75
393	6430542.797	63497.506	19491.929	1967.875
394	6722617.427	59994.719	28348.996	2404.652
395	5580261.339	52872.871	17764.333	2094.59
396	6293628.032	64535.236	20618.883	2118.483
397	5680219.532	52506.166	23571.778	2224.696
398	5700381.526	49531.967	19319.611	2159.805
399	5528788.535	48089.796	15814.108	1735.091
400	5388139.292	53157.38	15913.4	2130.42
401	5343031.889	49275.732	19116.249	2393.763
402	5408943.399	47868.35	16426.454	2198.28
403	5412224.759	48762.53	15698.06	1880.151
404	5444308.106	49879.73	16683.02	2241.64
405	5518973.575	49395.905	16258.246	1839.537
406	5503477.481	50685.013	17693.771	2031.448
407	5538328.751	51175.677	16525.152	2296.539
408	5563194.324	51388.357	16252.208	1947.099
409	5735458.06	53477.347	31030.987	1979.216
410	5686738.691	51923.725	16420.898	1937.034
411	5713500.753	52478.378	16965.351	2066.572
412	5807442.737	53052.555	16490.825	2125.868
413	5915300.157	51704.42	16582.759	2334.621
414	5942267.796	55317.504	16487.522	1822.798
415	5484952.13	72919.405	13121.573	1481.33
416	6490496.525	64307.275	15353.914	1627.217
417	6856062.801	62258.12	24383.867	1831.448
418	5204103.274	44648.185	12786.999	1545.806
419	4781510.184	40908.47	11355.35	1322.046
420	4769246.317	40421.875	10392.008	974.579
421	4932529.936	42160.737	11764.136	1331.792
422	4840772.001	40987.122	11157.566	1210.292
423	4857512.143	40590.746	10620.582	1189.248
424	4903344.694	41493.95	10976.992	1129.578
425	4976756.679	41819.054	11494.806	1267.614
426	4961240.133	41471.772	10904.439	1138.302
427	4993251.106	41592.835	10892.047	1184.952
428	5020808.303	41895.772	10810.338	1104.286
429	5055203.909	42392.768	10967.744	1218.758
430	5086889.109	42088.683	10578.563	1101.707
431	5119531.884	42362.937	10970.907	1198.151
432	5158070.225	42394.258	10830.483	1165.299
433	5190589.447	42457.963	10612.619	1155.295
434	5225056.423	42887.96	10722.772	1102.72
435	5273804.946	43048.303	10716.341	1076.405
436	5305574.26	43274.067	10970.486	1241.395
437	5334829.115	43236.504	10992.288	1207
438	5375626.508	43743.186	11106.804	1182.669
439	5424545.831	44068.608	10997.88	1271.642
440	5441143.361	43854.683	10936.609	1138.464
441	6024730.891	46344.851	12449.533	1462.505
442	5476496.192	44305.964	10461.14	1020.148
443	5544234.781	44661.188	10421.39	967.012
444	9962545.2	57610.124	14406.341	1470.43
445	7027849.765	56497.41	15551.515	2068.919
446	5974776.963	46506.856	13248.312	1054.894
447	7538324.799	60878.831	16214.359	2072.003
448	6663771.478	55332.591	14492.633	1780.203
449	5666227.897	44363.314	9737.663	770.533
450	5696160.012	44361.012	9918.944	801.809
451	7049091.424	57843.941	15462.596	4809.298
452	6760176.899	58244.433	14859.922	1919.754
453	6527626.385	52132.77	14191.349	1825.14
454	6595553.172	53032.662	14931.342	2013.354
455	7016976.368	54401.42	14840.306	1967.262
456	6829807.801	53883.914	16171.602	1907.483
457	7208121.548	56435.581	15102.83	2069.466
458	6610515.359	50803.377	13967.566	1914.402
459	6907448.512	53054.269	14336.215	2024.769
460	7082491.986	55221.414	15180.704	2155.367
461	7030845.473	57868.719	14096.696	1794.751
462	6598919.858	50992.474	13658.329	2026.804
463	7162319.728	56774.679	16090.59	1890.806
464	6947787.183	54678.083	14062.171	1790.309
465	7247127.922	55901.33	14359.532	1993.302
466	6995563.159	52312.514	16064.518	2015.328
467	7842977.125	64246.941	14509.72	1943.124
468	7991016.347	73717.856	15176.939	2159.915
469	7061839.173	59065.81	14859.934	2030.863
470	7127896.109	55058.062	14133.168	2074.441
471	7309926.51	56042.055	14694.201	2228.661
472	7242435.228	54600.853	13908.603	1685.485
473	7784914.57	61850.266	15258.796	2114.441
474	7355776.176	54404.779	13583.813	2189.744
475	7949338.734	63934.453	14890.425	2028.226
476	8211278.2	57285.488	14640.132	2084.219
477	8016938.428	78923.785	14782.641	2170.677
478	8524080.013	70465.194	29291.409	2851.65
479	7916941.275	58881.69	14625.434	1751.887
480	7829844.318	59395.067	14444.791	1845.87
481	8002822.134	58635.727	16225.915	2105.482
482	7802948.178	58267.041	14628.563	2140.76
483	7456804.452	54916.698	13556.919	1756.355
484	8256892.014	62240.329	16819.988	2086.954
485	8207238.184	60795.08	15074.864	2125.525
486	8175293.415	60015.383	14890.601	1967.172
487	8077172.303	59925.372	15150.643	2007.09
488	8385797.889	60394.246	15707.919	2351.99
489	8532663.005	65138.168	16921.373	2193.911
490	8201223.692	59137.692	14820.425	2000.143
491	8560374.924	60232.7	15462.982	2085.443
492	8550771.266	61994.954	17782.281	2396.822
493	8547876.107	61768.753	15321.126	2195.687
494	8440183.17	59882.753	15937.466	1998.926
495	8808109.689	64755.644	15652.73	3540.022
496	8809009.181	62711.965	15920.224	2040.952
497	8718804.446	64459.734	15460.786	2185.169
498	9263520.372	67442.006	17020.988	2242.525
499	8871094.767	64264.204	15566.65	2282.938
500	8962829.546	65161.472	27479.783	2268.288
